172.20.0.1 - - [11/Oct/2023:14:42:52 +0000] "GET /api/navigation/global HTTP/1.1" 401 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAN"
172.20.0.1 - - [11/Oct/2023:14:42:52 +0000] "GET /api/l10n/index?locale=ru-RU HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAO"
172.20.0.1 - - [11/Oct/2023:14:42:52 +0000] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAP"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAQ"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET / HTTP/1.1" 302 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAR"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /account/reset_password HTTP/1.1" 200 - "http://localhost:9000/sessions/new?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAS"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /api/l10n/index?locale=ru-RU HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAT"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /api/users/current HTTP/1.1" 200 354 "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAU"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /api/navigation/global HTTP/1.1" 200 573 "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAV"
172.20.0.1 - - [11/Oct/2023:14:43:30 +0000] "GET /js/340.m.8715fa99.chunk.js HTTP/1.1" 200 4591 "http://localhost:9000/account/reset_password" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" "AYsfItpcvMSKUFUxAAAW"
